session_id,station_id,vehicle_id,start_time,end_time,energy_kwh,cost
1291,ST001,V159,2025-04-04 04:39:00,2025-04-04 06:38:00,24.94,374.1
1292,ST003,V170,2025-04-09 16:37:00,2025-04-09 18:34:00,12.42,186.3
1293,ST004,V111,2025-04-07 20:20:00,2025-04-07 21:46:00,18.6,279.0
1294,ST004,V081,2025-04-06 15:37:00,2025-04-06 16:09:00,14.22,213.3
1295,ST001,V116,2025-04-01 23:50:00,2025-04-02 01:07:00,23.85,357.75
1296,ST004,V184,2025-04-04 22:58:00,2025-04-05 00:54:00,19.48,292.2
1297,ST004,V103,2025-04-01 03:48:00,2025-04-01 05:38:00,19.86,297.9
1298,ST004,V025,2025-04-09 17:22:00,2025-04-09 18:23:00,14.63,219.45
1299,ST004,V041,2025-04-04 00:40:00,2025-04-04 01:12:00,10.84,162.6
1300,ST002,V097,2025-04-05 10:26:00,2025-04-05 11:00:00,12.92,193.8
1301,ST001,V030,2025-04-05 16:19:00,2025-04-05 17:34:00,13.41,201.15
1302,ST005,V109,2025-04-03 09:02:00,2025-04-03 09:38:00,15.28,229.2
1303,ST004,V048,2025-04-01 16:16:00,2025-04-01 17:22:00,17.54,263.1
1304,ST002,V176,2025-04-10 05:36:00,2025-04-10 06:55:00,19.28,289.2
1305,ST001,V138,2025-04-09 15:46:00,2025-04-09 16:39:00,13.0,195.0
1306,ST004,V001,2025-04-01 22:16:00,2025-04-01 23:55:00,21.42,321.3
1307,ST002,V022,2025-04-03 22:30:00,2025-04-03 23:54:00,12.94,194.1
1308,ST003,V190,2025-04-03 10:49:00,2025-04-03 12:21:00,13.78,206.7
1309,ST001,V198,2025-04-02 21:11:00,2025-04-02 22:44:00,21.15,317.25
1310,ST003,V145,2025-04-03 05:45:00,2025-04-03 06:55:00,23.74,356.1
1311,ST005,V093,2025-04-05 18:31:00,2025-04-05 19:59:00,17.14,257.1
1312,ST005,V028,2025-04-01 02:26:00,2025-04-01 04:19:00,11.22,168.3
1313,ST005,V024,2025-04-03 08:19:00,2025-04-03 09:23:00,14.37,215.55
1314,ST005,V091,2025-04-02 06:59:00,2025-04-02 07:59:00,23.37,350.55
1315,ST001,V081,2025-04-03 12:42:00,2025-04-03 14:19:00,23.59,353.85
1316,ST004,V115,2025-04-10 05:32:00,2025-04-10 06:39:00,10.96,164.4
1317,ST002,V191,2025-04-07 04:32:00,2025-04-07 05:39:00,13.31,199.65
1318,ST001,V185,2025-04-05 11:36:00,2025-04-05 12:55:00,21.35,320.25
1319,ST002,V167,2025-04-10 19:45:00,2025-04-10 21:18:00,16.8,252.0
1320,ST001,V134,2025-04-01 22:48:00,2025-04-01 23:19:00,18.09,271.35
1321,ST003,V087,2025-04-10 22:23:00,2025-04-10 23:39:00,18.16,272.4
1322,ST004,V174,2025-04-08 00:50:00,2025-04-08 01:23:00,11.45,171.75
1323,ST002,V105,2025-04-06 05:49:00,2025-04-06 07:04:00,16.8,252.0
1324,ST003,V137,2025-04-10 15:04:00,2025-04-10 15:42:00,22.06,330.9
1325,ST001,V111,2025-04-01 12:24:00,2025-04-01 13:12:00,18.8,282.0
1326,ST005,V105,2025-04-10 23:14:00,2025-04-11 01:02:00,22.22,333.3
1327,ST004,V102,2025-04-10 02:49:00,2025-04-10 03:38:00,20.0,300.0
1328,ST003,V173,2025-04-04 12:21:00,2025-04-04 13:55:00,13.62,204.3
1329,ST004,V149,2025-04-05 00:04:00,2025-04-05 00:36:00,20.27,304.05
1330,ST004,V120,2025-04-07 09:06:00,2025-04-07 10:37:00,15.67,235.05
1331,ST004,V152,2025-04-05 22:41:00,2025-04-06 00:06:00,12.45,186.75
1332,ST002,V090,2025-04-01 05:34:00,2025-04-01 06:24:00,15.59,233.85
1333,ST005,V072,2025-04-09 07:42:00,2025-04-09 08:36:00,24.48,367.2
1334,ST003,V092,2025-04-03 14:18:00,2025-04-03 16:04:00,19.53,292.95
1335,ST005,V009,2025-04-06 22:40:00,2025-04-06 23:54:00,15.65,234.75
1336,ST005,V050,2025-04-05 17:56:00,2025-04-05 19:03:00,23.34,350.1
1337,ST004,V079,2025-04-09 17:09:00,2025-04-09 18:46:00,10.64,159.6
1338,ST004,V146,2025-04-03 10:29:00,2025-04-03 12:08:00,24.5,367.5
1339,ST005,V182,2025-04-10 09:58:00,2025-04-10 10:44:00,24.45,366.75
1340,ST004,V119,2025-04-01 10:28:00,2025-04-01 11:58:00,13.57,203.55
1341,ST005,V073,2025-04-09 07:32:00,2025-04-09 08:02:00,22.9,343.5
1342,ST003,V133,2025-04-03 01:37:00,2025-04-03 02:37:00,20.53,307.95
1343,ST005,V085,2025-04-06 02:38:00,2025-04-06 04:31:00,20.92,313.8
1344,ST001,V110,2025-04-03 21:09:00,2025-04-03 21:49:00,23.9,358.5
1345,ST005,V198,2025-04-06 06:46:00,2025-04-06 08:12:00,17.34,260.1
1346,ST001,V132,2025-04-10 22:22:00,2025-04-10 23:13:00,16.91,253.65
1347,ST004,V051,2025-04-05 02:37:00,2025-04-05 04:07:00,24.69,370.35
1348,ST004,V114,2025-04-04 09:51:00,2025-04-04 11:41:00,18.15,272.25
1349,ST004,V079,2025-04-07 14:18:00,2025-04-07 15:45:00,19.89,298.35
1350,ST003,V054,2025-04-09 12:41:00,2025-04-09 13:34:00,18.72,280.8
1351,ST005,V146,2025-04-06 19:32:00,2025-04-06 20:59:00,20.26,303.9
1352,ST004,V020,2025-04-01 08:59:00,2025-04-01 10:58:00,23.88,358.2
1353,ST001,V042,2025-04-03 00:16:00,2025-04-03 02:16:00,22.87,343.05
1354,ST003,V114,2025-04-02 13:39:00,2025-04-02 14:24:00,12.93,193.95
1355,ST002,V129,2025-04-07 11:53:00,2025-04-07 13:02:00,22.62,339.3
1356,ST002,V103,2025-04-06 08:08:00,2025-04-06 09:22:00,20.56,308.4
1357,ST002,V168,2025-04-09 02:09:00,2025-04-09 03:00:00,24.58,368.7
1358,ST004,V079,2025-04-06 06:21:00,2025-04-06 07:53:00,14.33,214.95
1359,ST005,V155,2025-04-06 20:42:00,2025-04-06 22:03:00,10.46,156.9
1360,ST005,V048,2025-04-04 23:17:00,2025-04-05 00:37:00,17.5,262.5
1361,ST001,V012,2025-04-01 04:44:00,2025-04-01 05:59:00,12.61,189.15
1362,ST003,V053,2025-04-08 05:00:00,2025-04-08 06:15:00,14.66,219.9
1363,ST003,V094,2025-04-08 17:01:00,2025-04-08 18:31:00,11.41,171.15
1364,ST001,V022,2025-04-02 02:43:00,2025-04-02 04:11:00,21.29,319.35
1365,ST002,V045,2025-04-08 19:54:00,2025-04-08 21:05:00,20.1,301.5
1366,ST004,V091,2025-04-07 22:32:00,2025-04-07 23:24:00,20.89,313.35
1367,ST004,V053,2025-04-02 21:56:00,2025-04-02 22:42:00,15.75,236.25
1368,ST002,V051,2025-04-04 05:33:00,2025-04-04 07:18:00,20.97,314.55
1369,ST002,V156,2025-04-06 12:21:00,2025-04-06 13:57:00,23.46,351.9
1370,ST002,V180,2025-04-03 03:00:00,2025-04-03 04:20:00,21.93,328.95
1371,ST004,V011,2025-04-10 19:35:00,2025-04-10 20:30:00,15.27,229.05
1372,ST002,V009,2025-04-10 18:42:00,2025-04-10 20:31:00,16.83,252.45
1373,ST003,V023,2025-04-09 18:41:00,2025-04-09 20:41:00,16.98,254.7
1374,ST003,V026,2025-04-04 06:05:00,2025-04-04 07:27:00,18.2,273.0
1375,ST005,V142,2025-04-09 14:15:00,2025-04-09 15:27:00,23.28,349.2
1376,ST004,V039,2025-04-04 01:21:00,2025-04-04 02:16:00,23.15,347.25
1377,ST001,V177,2025-04-09 00:11:00,2025-04-09 01:20:00,11.25,168.75
1378,ST005,V042,2025-04-04 10:17:00,2025-04-04 12:13:00,18.68,280.2
1379,ST004,V079,2025-04-10 07:03:00,2025-04-10 07:41:00,21.08,316.2
1380,ST002,V034,2025-04-09 21:54:00,2025-04-09 23:54:00,16.08,241.2
1381,ST001,V039,2025-04-07 07:16:00,2025-04-07 07:58:00,17.92,268.8
1382,ST004,V133,2025-04-04 21:32:00,2025-04-04 23:14:00,13.19,197.85
1383,ST005,V137,2025-04-06 07:56:00,2025-04-06 09:50:00,22.65,339.75
1384,ST005,V042,2025-04-06 19:33:00,2025-04-06 20:40:00,15.87,238.05
1385,ST002,V079,2025-04-04 05:46:00,2025-04-04 06:31:00,12.45,186.75
1386,ST001,V149,2025-04-07 14:48:00,2025-04-07 15:37:00,13.55,203.25
1387,ST001,V058,2025-04-04 05:54:00,2025-04-04 07:46:00,20.18,302.7
1388,ST002,V154,2025-04-07 20:28:00,2025-04-07 21:37:00,17.92,268.8
1389,ST003,V157,2025-04-07 01:34:00,2025-04-07 02:47:00,23.68,355.2
1390,ST003,V176,2025-04-08 04:26:00,2025-04-08 05:35:00,23.09,346.35
1391,ST002,V093,2025-04-05 04:42:00,2025-04-05 05:17:00,19.88,298.2
1392,ST001,V111,2025-04-09 20:33:00,2025-04-09 21:44:00,14.03,210.45
1393,ST002,V053,2025-04-02 02:05:00,2025-04-02 04:00:00,23.91,358.65
1394,ST001,V187,2025-04-06 18:42:00,2025-04-06 20:14:00,14.21,213.15
1395,ST001,V076,2025-04-02 04:45:00,2025-04-02 05:25:00,15.77,236.55
1396,ST003,V092,2025-04-06 09:49:00,2025-04-06 10:31:00,16.86,252.9
1397,ST001,V153,2025-04-10 06:36:00,2025-04-10 07:29:00,22.51,337.65
1398,ST001,V004,2025-04-09 11:40:00,2025-04-09 12:28:00,23.57,353.55
1399,ST004,V142,2025-04-09 02:26:00,2025-04-09 03:48:00,20.54,308.1
1400,ST005,V137,2025-04-08 06:40:00,2025-04-08 08:32:00,14.25,213.75
1401,ST001,V025,2025-04-03 17:23:00,2025-04-03 18:49:00,15.89,238.35
1402,ST005,V111,2025-04-05 13:11:00,2025-04-05 14:23:00,20.16,302.4
1403,ST005,V083,2025-04-08 01:36:00,2025-04-08 02:10:00,17.88,268.2
1404,ST001,V040,2025-04-02 20:51:00,2025-04-02 21:22:00,13.01,195.15
1405,ST003,V159,2025-04-09 21:26:00,2025-04-09 22:24:00,11.27,169.05
1406,ST001,V108,2025-04-04 23:46:00,2025-04-05 00:38:00,24.03,360.45
1407,ST004,V188,2025-04-10 18:26:00,2025-04-10 20:01:00,19.33,289.95
1408,ST001,V086,2025-04-10 15:24:00,2025-04-10 17:14:00,11.78,176.7
1409,ST004,V047,2025-04-03 08:03:00,2025-04-03 09:54:00,10.0,150.0
1410,ST004,V041,2025-04-02 00:37:00,2025-04-02 01:57:00,23.57,353.55
1411,ST002,V179,2025-04-08 15:00:00,2025-04-08 15:47:00,16.29,244.35
1412,ST005,V194,2025-04-09 12:25:00,2025-04-09 14:10:00,20.41,306.15
1413,ST002,V181,2025-04-04 21:10:00,2025-04-04 23:05:00,19.21,288.15
1414,ST005,V165,2025-04-08 07:56:00,2025-04-08 09:36:00,11.3,169.5
1415,ST003,V093,2025-04-06 01:22:00,2025-04-06 02:41:00,10.39,155.85
1416,ST001,V061,2025-04-08 08:40:00,2025-04-08 10:00:00,20.96,314.4
1417,ST001,V015,2025-04-07 18:03:00,2025-04-07 18:39:00,14.0,210.0
1418,ST004,V159,2025-04-09 02:51:00,2025-04-09 04:25:00,18.73,280.95
1419,ST003,V105,2025-04-02 18:29:00,2025-04-02 20:19:00,14.84,222.6
1420,ST001,V023,2025-04-04 16:29:00,2025-04-04 17:09:00,24.55,368.25
1421,ST003,V011,2025-04-02 00:38:00,2025-04-02 01:33:00,10.57,158.55
1422,ST004,V037,2025-04-10 08:08:00,2025-04-10 09:57:00,10.0,150.0
1423,ST005,V146,2025-04-06 10:58:00,2025-04-06 12:51:00,19.96,299.4
1424,ST004,V160,2025-04-04 09:56:00,2025-04-04 10:28:00,22.29,334.35
1425,ST001,V013,2025-04-02 20:05:00,2025-04-02 21:24:00,23.18,347.7
1426,ST004,V122,2025-04-03 18:05:00,2025-04-03 18:45:00,11.09,166.35
1427,ST003,V106,2025-04-03 02:33:00,2025-04-03 03:10:00,13.54,203.1
1428,ST005,V176,2025-04-08 18:49:00,2025-04-08 19:33:00,16.69,250.35
1429,ST003,V057,2025-04-02 12:14:00,2025-04-02 13:18:00,12.45,186.75
1430,ST005,V144,2025-04-09 08:33:00,2025-04-09 10:03:00,16.89,253.35
1431,ST005,V036,2025-04-01 04:58:00,2025-04-01 06:50:00,23.93,358.95
1432,ST001,V168,2025-04-04 18:10:00,2025-04-04 18:40:00,23.29,349.35
1433,ST005,V158,2025-04-03 08:54:00,2025-04-03 10:13:00,11.26,168.9
1434,ST005,V157,2025-04-07 22:34:00,2025-04-08 00:13:00,23.08,346.2
1435,ST005,V130,2025-04-06 22:07:00,2025-04-06 23:00:00,13.5,202.5
1436,ST001,V069,2025-04-03 11:45:00,2025-04-03 12:42:00,14.11,211.65
1437,ST002,V166,2025-04-05 01:09:00,2025-04-05 02:36:00,15.74,236.1
1438,ST005,V049,2025-04-07 13:36:00,2025-04-07 15:33:00,17.24,258.6
1439,ST001,V032,2025-04-09 03:28:00,2025-04-09 04:20:00,16.97,254.55
1440,ST001,V014,2025-04-09 15:16:00,2025-04-09 17:06:00,15.43,231.45
1441,ST003,V049,2025-04-03 02:07:00,2025-04-03 03:26:00,22.64,339.6
1442,ST004,V182,2025-04-04 15:10:00,2025-04-04 16:07:00,18.72,280.8
1443,ST002,V122,2025-04-03 01:39:00,2025-04-03 03:18:00,17.62,264.3
1444,ST001,V188,2025-04-02 05:15:00,2025-04-02 05:48:00,23.66,354.9
1445,ST005,V103,2025-04-06 03:21:00,2025-04-06 05:12:00,22.67,340.05
1446,ST001,V111,2025-04-10 11:03:00,2025-04-10 12:16:00,18.61,279.15
1447,ST003,V082,2025-04-06 22:48:00,2025-04-07 00:42:00,15.66,234.9
1448,ST001,V100,2025-04-08 14:04:00,2025-04-08 15:40:00,13.38,200.7
1449,ST004,V175,2025-04-05 19:29:00,2025-04-05 20:27:00,14.39,215.85
1450,ST005,V052,2025-04-02 08:09:00,2025-04-02 09:36:00,23.07,346.05
1451,ST001,V043,2025-04-03 17:59:00,2025-04-03 18:30:00,24.4,366.0
1452,ST005,V178,2025-04-10 08:46:00,2025-04-10 10:29:00,22.42,336.3
1453,ST002,V145,2025-04-02 21:19:00,2025-04-02 22:33:00,16.1,241.5
1454,ST001,V021,2025-04-04 03:12:00,2025-04-04 03:57:00,23.98,359.7
1455,ST002,V106,2025-04-10 15:34:00,2025-04-10 16:09:00,12.27,184.05
1456,ST002,V182,2025-04-04 06:35:00,2025-04-04 07:33:00,15.3,229.5
1457,ST005,V163,2025-04-07 06:45:00,2025-04-07 07:51:00,12.67,190.05
1458,ST005,V040,2025-04-03 03:54:00,2025-04-03 04:50:00,24.6,369.0
1459,ST005,V169,2025-04-06 14:12:00,2025-04-06 15:13:00,22.02,330.3
1460,ST005,V075,2025-04-09 06:46:00,2025-04-09 08:36:00,20.42,306.3
1461,ST002,V088,2025-04-10 19:00:00,2025-04-10 19:50:00,24.65,369.75
1462,ST003,V066,2025-04-10 06:10:00,2025-04-10 07:59:00,10.42,156.3
1463,ST001,V186,2025-04-10 09:01:00,2025-04-10 09:55:00,15.16,227.4
1464,ST003,V121,2025-04-07 20:47:00,2025-04-07 22:08:00,20.49,307.35
1465,ST005,V180,2025-04-10 06:01:00,2025-04-10 06:45:00,22.52,337.8
1466,ST002,V073,2025-04-08 17:36:00,2025-04-08 19:26:00,23.53,352.95
1467,ST001,V033,2025-04-04 20:49:00,2025-04-04 21:23:00,18.63,279.45
1468,ST002,V168,2025-04-03 11:13:00,2025-04-03 12:02:00,18.97,284.55
1469,ST001,V062,2025-04-02 23:14:00,2025-04-02 23:59:00,22.88,343.2
1470,ST005,V014,2025-04-10 23:32:00,2025-04-11 00:26:00,19.01,285.15
1471,ST002,V054,2025-04-06 01:47:00,2025-04-06 02:20:00,15.69,235.35
1472,ST001,V040,2025-04-04 17:57:00,2025-04-04 18:30:00,22.65,339.75
1473,ST002,V103,2025-04-04 11:46:00,2025-04-04 13:46:00,14.08,211.2
1474,ST001,V101,2025-04-10 08:36:00,2025-04-10 09:45:00,11.03,165.45
1475,ST001,V044,2025-04-09 16:13:00,2025-04-09 18:12:00,13.59,203.85
1476,ST003,V104,2025-04-03 11:11:00,2025-04-03 11:54:00,23.53,352.95
1477,ST005,V164,2025-04-02 07:22:00,2025-04-02 09:06:00,18.34,275.1
1478,ST005,V089,2025-04-07 10:39:00,2025-04-07 12:26:00,23.43,351.45
1479,ST005,V035,2025-04-05 15:12:00,2025-04-05 15:49:00,18.04,270.6
1480,ST002,V056,2025-04-01 19:18:00,2025-04-01 20:30:00,20.41,306.15
1481,ST002,V023,2025-04-01 21:40:00,2025-04-01 22:39:00,11.75,176.25
1482,ST003,V075,2025-04-08 16:10:00,2025-04-08 16:48:00,14.39,215.85
1483,ST005,V054,2025-04-05 21:25:00,2025-04-05 23:06:00,21.06,315.9
1484,ST001,V098,2025-04-10 05:27:00,2025-04-10 06:44:00,21.05,315.75
1485,ST004,V164,2025-04-09 06:42:00,2025-04-09 08:37:00,24.06,360.9
1486,ST004,V196,2025-04-02 00:35:00,2025-04-02 01:05:00,22.94,344.1
1487,ST001,V157,2025-04-04 11:17:00,2025-04-04 12:58:00,13.69,205.35
1488,ST004,V049,2025-04-05 17:26:00,2025-04-05 19:22:00,13.59,203.85
1489,ST002,V045,2025-04-08 16:48:00,2025-04-08 17:57:00,10.21,153.15
1490,ST003,V193,2025-04-09 07:06:00,2025-04-09 08:58:00,19.42,291.3
1491,ST004,V192,2025-04-01 17:17:00,2025-04-01 17:53:00,15.79,236.85
1492,ST002,V019,2025-04-02 03:05:00,2025-04-02 04:48:00,20.8,312.0
1493,ST003,V187,2025-04-04 15:05:00,2025-04-04 15:48:00,14.75,221.25
1494,ST003,V110,2025-04-09 08:57:00,2025-04-09 09:56:00,14.37,215.55
1495,ST001,V009,2025-04-05 15:13:00,2025-04-05 16:08:00,24.99,374.85
1496,ST005,V106,2025-04-09 17:29:00,2025-04-09 18:56:00,18.11,271.65
1497,ST005,V050,2025-04-07 02:28:00,2025-04-07 03:04:00,16.28,244.2
1498,ST002,V188,2025-04-03 07:26:00,2025-04-03 08:09:00,19.2,288.0
1499,ST002,V143,2025-04-09 04:24:00,2025-04-09 05:55:00,15.63,234.45
1500,ST005,V123,2025-04-06 18:39:00,2025-04-06 19:21:00,24.17,362.55
1501,ST003,V098,2025-04-03 00:54:00,2025-04-03 02:47:00,17.43,261.45
1502,ST002,V042,2025-04-05 11:11:00,2025-04-05 13:05:00,21.99,329.85
1503,ST001,V068,2025-04-05 12:59:00,2025-04-05 14:38:00,18.05,270.75
1504,ST004,V130,2025-04-06 21:28:00,2025-04-06 22:23:00,21.56,323.4
1505,ST005,V053,2025-04-03 10:36:00,2025-04-03 11:07:00,17.68,265.2
1506,ST004,V117,2025-04-08 12:37:00,2025-04-08 13:19:00,18.52,277.8
1507,ST003,V130,2025-04-06 10:18:00,2025-04-06 11:17:00,22.19,332.85
1508,ST005,V013,2025-04-02 12:21:00,2025-04-02 13:50:00,19.3,289.5
1509,ST005,V088,2025-04-01 09:05:00,2025-04-01 09:42:00,24.15,362.25
1510,ST003,V081,2025-04-03 22:27:00,2025-04-03 23:37:00,22.81,342.15
1511,ST005,V163,2025-04-04 17:50:00,2025-04-04 18:36:00,13.43,201.45
1512,ST005,V152,2025-04-02 06:43:00,2025-04-02 08:32:00,19.01,285.15
1513,ST003,V029,2025-04-03 19:32:00,2025-04-03 21:14:00,15.15,227.25
1514,ST005,V027,2025-04-07 21:32:00,2025-04-07 22:50:00,16.19,242.85
1515,ST001,V043,2025-04-09 19:18:00,2025-04-09 20:32:00,20.1,301.5
1516,ST002,V041,2025-04-09 03:48:00,2025-04-09 05:32:00,20.66,309.9
1517,ST003,V143,2025-04-08 10:52:00,2025-04-08 12:34:00,17.28,259.2
1518,ST001,V171,2025-04-09 22:33:00,2025-04-10 00:04:00,10.64,159.6
1519,ST003,V022,2025-04-10 03:41:00,2025-04-10 04:54:00,14.36,215.4
1520,ST005,V026,2025-04-06 11:29:00,2025-04-06 13:05:00,11.31,169.65
1521,ST005,V021,2025-04-01 22:06:00,2025-04-01 22:44:00,21.02,315.3
1522,ST005,V118,2025-04-08 07:09:00,2025-04-08 08:17:00,18.15,272.25
1523,ST002,V121,2025-04-09 00:28:00,2025-04-09 02:04:00,24.81,372.15
1524,ST004,V045,2025-04-03 21:03:00,2025-04-03 21:56:00,10.36,155.4
1525,ST001,V193,2025-04-08 07:34:00,2025-04-08 08:09:00,24.43,366.45
1526,ST001,V096,2025-04-09 07:18:00,2025-04-09 07:50:00,13.12,196.8
1527,ST005,V179,2025-04-08 20:24:00,2025-04-08 21:48:00,15.35,230.25
1528,ST004,V079,2025-04-09 02:44:00,2025-04-09 04:22:00,18.71,280.65
1529,ST003,V157,2025-04-06 02:12:00,2025-04-06 03:28:00,17.5,262.5
1530,ST002,V010,2025-04-03 10:33:00,2025-04-03 11:56:00,10.55,158.25
1531,ST004,V145,2025-04-08 16:36:00,2025-04-08 18:23:00,20.71,310.65
1532,ST003,V038,2025-04-07 10:35:00,2025-04-07 12:08:00,10.13,151.95
1533,ST005,V155,2025-04-06 12:14:00,2025-04-06 13:18:00,24.57,368.55
1534,ST003,V174,2025-04-03 16:03:00,2025-04-03 16:33:00,20.9,313.5
1535,ST001,V086,2025-04-05 23:20:00,2025-04-06 00:50:00,12.22,183.3
1536,ST005,V165,2025-04-09 06:49:00,2025-04-09 07:25:00,24.89,373.35
1537,ST005,V148,2025-04-10 10:39:00,2025-04-10 12:39:00,20.95,314.25
1538,ST004,V022,2025-04-05 02:21:00,2025-04-05 02:58:00,15.56,233.4
1539,ST003,V161,2025-04-05 01:56:00,2025-04-05 03:38:00,24.33,364.95
1540,ST005,V198,2025-04-04 23:46:00,2025-04-05 01:33:00,15.86,237.9
1541,ST003,V077,2025-04-07 15:57:00,2025-04-07 17:00:00,16.63,249.45
1542,ST001,V002,2025-04-07 08:30:00,2025-04-07 09:05:00,18.74,281.1
1543,ST005,V156,2025-04-03 15:31:00,2025-04-03 17:14:00,13.51,202.65
1544,ST001,V200,2025-04-06 03:23:00,2025-04-06 04:33:00,22.03,330.45
1545,ST004,V144,2025-04-03 06:38:00,2025-04-03 07:33:00,12.67,190.05
1546,ST002,V026,2025-04-02 00:43:00,2025-04-02 01:33:00,16.78,251.7
1547,ST002,V011,2025-04-09 00:09:00,2025-04-09 00:45:00,14.49,217.35
1548,ST004,V108,2025-04-10 12:02:00,2025-04-10 13:12:00,20.22,303.3
1549,ST002,V144,2025-04-01 20:25:00,2025-04-01 21:34:00,22.87,343.05
1550,ST004,V097,2025-04-01 01:35:00,2025-04-01 02:55:00,22.2,333.0
1551,ST005,V171,2025-04-07 21:32:00,2025-04-07 22:15:00,10.21,153.15
1552,ST004,V143,2025-04-05 01:06:00,2025-04-05 02:46:00,13.73,205.95
1553,ST001,V179,2025-04-08 00:07:00,2025-04-08 00:37:00,17.56,263.4
1554,ST005,V191,2025-04-07 17:18:00,2025-04-07 18:37:00,22.04,330.6
1555,ST002,V083,2025-04-08 04:27:00,2025-04-08 05:05:00,13.04,195.6
1556,ST001,V130,2025-04-05 07:27:00,2025-04-05 07:58:00,11.51,172.65
1557,ST002,V120,2025-04-10 06:03:00,2025-04-10 07:26:00,11.2,168.0
1558,ST002,V170,2025-04-01 06:03:00,2025-04-01 06:59:00,10.55,158.25
1559,ST005,V014,2025-04-05 07:32:00,2025-04-05 09:07:00,16.39,245.85
1560,ST004,V147,2025-04-10 13:56:00,2025-04-10 14:48:00,10.4,156.0
1561,ST002,V026,2025-04-06 05:54:00,2025-04-06 07:27:00,16.53,247.95
1562,ST003,V177,2025-04-05 10:53:00,2025-04-05 11:52:00,13.9,208.5
1563,ST005,V163,2025-04-04 23:24:00,2025-04-05 00:00:00,18.38,275.7
1564,ST005,V055,2025-04-01 11:06:00,2025-04-01 12:32:00,20.5,307.5
1565,ST001,V192,2025-04-08 09:23:00,2025-04-08 11:06:00,11.97,179.55
1566,ST004,V085,2025-04-01 00:45:00,2025-04-01 01:36:00,10.66,159.9
1567,ST003,V110,2025-04-04 00:35:00,2025-04-04 02:04:00,23.44,351.6
1568,ST005,V187,2025-04-03 21:41:00,2025-04-03 22:55:00,24.48,367.2
1569,ST003,V096,2025-04-02 13:23:00,2025-04-02 14:37:00,11.41,171.15
1570,ST002,V117,2025-04-01 02:59:00,2025-04-01 04:25:00,17.25,258.75
1571,ST001,V161,2025-04-07 23:01:00,2025-04-08 00:27:00,17.47,262.05
1572,ST002,V143,2025-04-05 03:03:00,2025-04-05 03:51:00,15.13,226.95
1573,ST005,V032,2025-04-07 18:55:00,2025-04-07 20:44:00,11.06,165.9
1574,ST002,V044,2025-04-10 09:15:00,2025-04-10 09:53:00,16.76,251.4
1575,ST002,V058,2025-04-09 16:51:00,2025-04-09 18:21:00,23.97,359.55
1576,ST003,V104,2025-04-09 10:39:00,2025-04-09 12:37:00,16.25,243.75
1577,ST001,V090,2025-04-07 13:49:00,2025-04-07 14:49:00,20.88,313.2
1578,ST003,V001,2025-04-04 06:49:00,2025-04-04 07:40:00,14.91,223.65
1579,ST002,V010,2025-04-05 07:16:00,2025-04-05 08:52:00,19.45,291.75
1580,ST005,V096,2025-04-10 02:09:00,2025-04-10 03:39:00,24.22,363.3
1581,ST002,V088,2025-04-07 17:17:00,2025-04-07 18:00:00,19.41,291.15
1582,ST003,V035,2025-04-07 20:05:00,2025-04-07 21:37:00,15.43,231.45
1583,ST002,V094,2025-04-09 03:29:00,2025-04-09 05:02:00,20.55,308.25
1584,ST005,V131,2025-04-09 11:23:00,2025-04-09 12:15:00,13.19,197.85
1585,ST005,V076,2025-04-02 02:07:00,2025-04-02 03:23:00,12.62,189.3
1586,ST004,V075,2025-04-09 23:40:00,2025-04-10 01:28:00,11.06,165.9
1587,ST003,V180,2025-04-01 12:42:00,2025-04-01 13:45:00,24.54,368.1
1588,ST002,V139,2025-04-05 22:49:00,2025-04-05 23:43:00,12.43,186.45
1589,ST003,V191,2025-04-05 23:08:00,2025-04-06 00:11:00,23.91,358.65
1590,ST005,V147,2025-04-01 09:39:00,2025-04-01 10:25:00,13.48,202.2
1591,ST002,V168,2025-04-02 11:10:00,2025-04-02 12:09:00,15.22,228.3
1592,ST003,V199,2025-04-04 01:56:00,2025-04-04 03:27:00,10.58,158.7
1593,ST004,V127,2025-04-10 15:42:00,2025-04-10 17:03:00,19.16,287.4
1594,ST004,V041,2025-04-09 16:18:00,2025-04-09 17:10:00,24.49,367.35
1595,ST004,V030,2025-04-02 12:45:00,2025-04-02 14:37:00,13.97,209.55
1596,ST004,V152,2025-04-03 08:18:00,2025-04-03 09:44:00,10.98,164.7
1597,ST005,V183,2025-04-02 08:01:00,2025-04-02 08:51:00,14.64,219.6
1598,ST005,V163,2025-04-05 21:22:00,2025-04-05 23:21:00,11.3,169.5
1599,ST002,V134,2025-04-04 01:00:00,2025-04-04 02:35:00,20.92,313.8
1600,ST001,V129,2025-04-02 11:35:00,2025-04-02 12:53:00,17.22,258.3
1601,ST004,V043,2025-04-04 02:46:00,2025-04-04 03:50:00,18.4,276.0
1602,ST005,V168,2025-04-02 01:10:00,2025-04-02 02:53:00,15.56,233.4
1603,ST002,V050,2025-04-02 03:50:00,2025-04-02 04:55:00,16.65,249.75
1604,ST002,V105,2025-04-05 03:28:00,2025-04-05 03:58:00,16.94,254.1
1605,ST005,V143,2025-04-03 06:22:00,2025-04-03 07:48:00,19.18,287.7
1606,ST005,V119,2025-04-05 23:49:00,2025-04-06 00:27:00,17.87,268.05
1607,ST005,V120,2025-04-09 20:16:00,2025-04-09 21:45:00,23.84,357.6
